p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,z,diversification,status,prior_reduction98,reduction98,ireduction98,geoid,base_vmt,base_emissions98,base_ef98,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg98,min_annual_emissions_chg98,emissions98,effect_emissions98,effect_ef98,effect_vmt
0,0,100,0,0,0,0,0,100,0,2028,30000,20503423.25796835,27793853.847481303,0.02091699707387813,0.5912914811294949,0.2888888888888889,success,21587.309929956362,28783.079906608484,0.9293327721480895,36013,1549736933.12,729522,4.7073924897130356e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,700738.9200933916,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2029,30000,27793853.847481303,35324868.64644818,0.02658466070115874,0.5830835585912744,0.2888888888888889,success,28783.079906608484,35978.849883260606,0.9116659651851119,36013,1560368939.96,720877.6,4.6199176460054355e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,684898.7501167394,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2030,30000,35324868.64644818,43104406.93378097,0.03243935722813962,0.5749691525029038,0.2888888888888889,success,35978.849883260606,43174.619859912724,0.8939991582221343,36013,1571000946.8,712233.2,4.5336268030312814e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,669058.5801400873,NA,NA,NA
0,0,100,0,0,0,0,0,10,0,2031,30000,43104406.93378097,47524351.61172909,0.0357657030599438,0.5669566045518549,0.18888888888888888,success,43174.619859912724,49480.16329967751,0.8785180048350129,36013,1579648776.2,707521.86,4.4789821045030856e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,658041.6967003224,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2032,30000,47524351.61172909,51675081.47747492,0.03888944419108355,0.5589945357487973,0.2,success,49480.16329967751,55686.792679788145,0.8632797018452089,36013,1588296605.6,702810.52,4.4249324560792855e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,647123.7273202118,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2033,30000,51675081.47747492,55962785.42879036,0.04211626877955091,0.5510840086744034,0.2,success,55686.792679788145,61893.42205989878,0.8480413988554047,36013,1596944435,698099.1799999999,4.3714681907514204e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,636205.7579401012,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2034,30000,55962785.42879036,60391983.61049921,0.04544957857943769,0.5432267242057193,0.2,success,61893.42205989878,68100.05144000941,0.8328030958656008,36013,1605592264.3999999,693387.84,4.3185798497797e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,625287.7885599906,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2035,30000,60391983.61049921,64967345.332204446,0.04889288760272073,0.5354244393487334,0.2,success,68100.05144000941,74306.68082012005,0.8175647928757968,36013,1614240093.8,688676.5,4.2662581771142974e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,614369.81917988,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2036,30000,64967345.332204446,69693693.99072596,0.05244982582377212,0.5276789690906316,0.2,success,74306.68082012005,80513.31020023068,0.8023264898859928,36013,1625921270.74,689289.24,4.239376483993509e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,608775.9297997693,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2037,30000,69693693.99072596,74576012.15497869,0.0561241430061182,0.5199921883131772,0.2,success,80513.31020023068,86719.93958034132,0.7870881868961886,36013,1637602447.68,689901.98,4.2128782903163567e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,603182.0404196586,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2038,30000,74576012.15497869,79619446.81865175,0.0599197126554817,0.5123660337692312,0.2,success,86719.93958034132,92926.56896045196,0.7718498839063846,36013,1649283624.62,690514.72,4.1867554475907484e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,597588.151039548,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2039,30000,79619446.81865175,84829314.82622603,0.0638405361032742,0.5048025061245001,0.2,success,92926.56896045196,99133.1983405626,0.7566115809165805,36013,1660964801.56,691127.46,4.161000036550347e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,591994.2616594373,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2040,30000,84829314.82622603,90211108.47805025,0.06789074672484384,0.49730367206665727,0.2,success,99133.1983405626,105339.82772067323,0.7413732779267765,36013,1672645978.5,691740.2,4.135604359150408e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,586400.3722793267,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2041,30000,90211108.47805025,95770501.32038467,0.07207461429692529,0.4898716664840705,0.2,success,105339.82772067323,111546.45710078387,0.7261349749369725,36013,1685227042.82,694899.24,4.1234754863485925e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,583352.7828992162,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2042,30000,95770501.32038467,101513354.12651612,0.07639654949888541,0.48250869471642305,0.2,success,111546.45710078387,117753.0864808945,0.7108966719471685,36013,1697808107.1399999,698058.28,4.1115263678172476e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,580305.1935191056,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2043,30000,101513354.12651612,107445721.07524991,0.08086110856251022,0.4752170348796079,0.2,success,117753.0864808945,123959.71586100514,0.6956583689573645,36013,1710389171.46,701217.32,4.099753036915195e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,577257.6041389948,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2044,30000,107445721.07524991,113573856.13329192,0.08547299807523466,0.4679990402673427,0.2,success,123959.71586100514,130166.34524111578,0.6804200659675604,36013,1722970235.78,704376.36,4.0881516428583237e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,574210.0147588842,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2045,30000,113573856.13329192,119904219.64824931,0.090237079941879,0.4608571418320373,0.2,success,130166.34524111578,136372.9746212264,0.6651817629777564,36013,1735551300.1,707535.4,4.076718446520324e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,571162.4253787736,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2046,30000,119904219.64824931,126443485.1592003,0.0951583765101226,0.4537938507475316,0.2,success,136372.9746212264,142579.60400133702,0.6499434599879524,36013,1748064697.96,712446.18,4.0756282123392124e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,569866.575998663,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2047,30000,126443485.1592003,133198546.43201266,0.10024207586511824,0.4468117610564019,0.2,success,142579.60400133702,148786.23338144764,0.6347051569981484,36013,1760578095.82,717356.9600000001,4.074553475947267e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,568570.7266185525,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2048,30000,133198546.43201266,140176524.72682783,0.10549353729882872,0.43991355240462965,0.2,success,148786.23338144764,154992.86276155827,0.6194668540083444,36013,1773091493.68,722267.74,4.073493909222666e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,567274.8772384417,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2049,30000,140176524.72682783,147384776.3053719,0.11091829695985167,0.43310199286651363,0.2,success,154992.86276155827,161199.4921416689,0.6042285510185404,36013,1785604891.54,727178.52,4.072449193241417e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,565979.0278583311,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2050,30000,147384776.3053719,154830900.18600795,0.11652207368968838,0.4263799418628045,0.2,success,161199.4921416689,167406.1215217795,0.5889902480287365,36013,1798118289.4,732089.3,4.0714190179572953e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,564683.1784782205,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2025,30000,0,9920726.432999996,0.007466104085763954,0.6067970435426543,0.3777777777777778,success,0,7810.826496783968,0.9649023863996357,36015,841500832.5,406125.5,4.826204375739581e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,398314.673503216,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2026,30000,9920726.432999996,20168836.838288993,0.01517858960635812,0.5887172778027236,0.3777777777777778,success,7810.826496783968,15621.652993567935,0.9298047727992713,36015,847461684.74,401502.22,4.737703511907801e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,385880.56700643204,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2027,30000,20168836.838288993,30755134.886952527,0.02314558714913189,0.5707647680738828,0.3777777777777778,success,15621.652993567935,23432.479490351903,0.8947071591989069,36015,853422536.98,396878.94,4.650438942055978e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,373446.4605096481,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2028,30000,30755134.886952527,41690780.77122196,0.0313754956108172,0.5529437138044977,0.3777777777777778,success,23432.479490351903,31243.30598713587,0.8596095455985425,36015,859383389.22,392255.66,4.564384940649388e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,361012.3540128641,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2029,30000,41690780.77122196,52987302.96967228,0.03987699105173812,0.5352584530247304,0.3777777777777778,success,31243.30598713587,39054.132483919835,0.8245119319981782,36015,865344241.46,387632.38,4.4795164909861837e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,348578.24751608016,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2030,30000,52987302.96967228,64656610.40067145,0.048659035842209424,0.5177134669197383,0.3777777777777778,success,39054.132483919835,46864.9589807038,0.7894143183978138,36015,871305093.7,383009.1,4.3958092609507255e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,336144.1410192962,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2031,30000,64656610.40067145,76711004.9768936,0.057730888110766286,0.500313384553789,0.3777777777777778,success,46864.9589807038,54675.78547748776,0.7543167047974495,36015,876245571.2800001,380518.19999999995,4.3425976971746337e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,325842.4145225122,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2032,30000,76711004.9768936,89163194.57413109,0.06710211150418553,0.48306298775027096,0.3777777777777778,success,54675.78547748776,62486.61197427173,0.7192190911970852,36015,881186048.86,378027.3,4.28998280770625e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,315540.6880257283,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2033,30000,89163194.57413109,102026306.4280774,0.0767825852695876,0.46596721613274433,0.3777777777777778,success,62486.61197427173,70297.43847105569,0.6841214775967208,36015,886126526.44,375536.39999999997,4.237954612516926e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,305238.96152894426,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2034,30000,102026306.4280774,115313900.97320394,0.08678251466924794,0.44903117233234674,0.3777777777777778,success,70297.43847105569,78108.26496783966,0.6490238639963564,36015,891067004.02,373045.5,4.186503352913144e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,294937.23503216036,NA,NA,NA
0,0,100,0,0,0,0,0,100,10,2035,30000,115313900.97320394,124922160.58878495,0.09401346361814233,0.4322652364727601,0.2777777777777778,success,78108.26496783966,85365.54059650496,0.6164136074619024,36015,896007481.6,370554.6,4.135619485434439e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,285189.05940349505,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2036,30000,124922160.58878495,134374857.90582797,0.1011273400602451,0.41561349748935494,0.2888888888888889,success,85365.54059650496,92561.31057315708,0.5840797239347717,36015,902722781.46,370944.26,4.109171360448675e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,278382.9494268429,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2037,30000,134374857.90582797,144139494.23433343,0.10847597442493727,0.3990791374672442,0.2888888888888889,success,92561.31057315708,99757.08054980921,0.551745840407641,36015,909438081.32,371333.92,4.0831138219001007e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,271576.8394501908,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2038,30000,144139494.23433343,154226363.56167954,0.11606711372366425,0.38266602991215104,0.2888888888888889,success,99757.08054980921,106952.85052646133,0.5194119568805102,36015,916153381.18,371723.58,4.0574382809265225e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,264770.7294735387,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2039,30000,154226363.56167954,164646099.5768281,0.12390876061924926,0.36637817615548685,0.2888888888888889,success,106952.85052646133,114148.62050311346,0.4870780733533796,36015,922868681.04,372113.24,4.032136398654875e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,257964.61949688653,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2040,30000,164646099.5768281,175409686.88047653,0.13200918186238855,0.35021970957259985,0.2888888888888889,success,114148.62050311346,121344.39047976559,0.45474418982624887,36015,929583980.9,372502.9,4.00720007717164e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,251158.50952023442,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2041,30000,175409686.88047653,186528472.56514537,0.14037691700655142,0.33419489994022455,0.2888888888888889,success,121344.39047976559,128540.16045641771,0.42241030629911813,36015,936767459.38,374246.24,3.9950815568219573e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,245706.07954358228,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2042,30000,186528472.56514537,198014178.17740828,0.14902078741047167,0.318308157937728,0.2888888888888889,success,128540.16045641771,135735.93043306982,0.3900764227719875,36015,943950937.86,375989.58,3.983147480656077e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,240253.6495669302,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2043,30000,198014178.17740828,209878912.07487586,0.1579499055377213,0.30256403979689617,0.2888888888888889,success,135735.93043306982,142931.70040972193,0.3577425392448569,36015,951134416.3399999,377732.92,3.971393669609077e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,234801.21959027805,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2044,30000,209878912.07487586,222135182.19095987,0.16717368456317017,0.28696725210516394,0.2888888888888889,success,142931.70040972193,150127.47038637404,0.32540865571772615,36015,958317894.8199999,379476.26,3.959816069919854e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,229348.78961362597,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2045,30000,222135182.19095987,234795909.22087467,0.17670184829645885,0.2715226567673516,0.2888888888888889,success,150127.47038637404,157323.24036302615,0.2930747721905955,36015,965501373.3,381219.6,3.948410748469725e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,223896.35963697382,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2046,30000,234795909.22087467,247874440.24277663,0.18654444143294605,0.25623527613113856,0.2888888888888889,success,157323.24036302615,164519.01033967827,0.2607408886634649,36015,972506284.26,383855.8,3.947077836027391e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,219336.78966032172,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2047,30000,247874440.24277663,261384562.78840137,0.19671184014293733,0.24111029828167752,0.2888888888888889,success,164519.01033967827,171714.78031633038,0.22840700513633427,36015,979511195.22,386492,3.945763988059301e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,214777.21968366962,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2048,30000,261384562.78840137,275340519.37803173,0.20721476301035835,0.22615308251093139,0.2888888888888889,success,171714.78031633038,178910.5502929825,0.19607312160920365,36015,986516106.18,389128.19999999995,3.9444687984546657e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,210217.64970701747,NA,NA,NA
0,0,100,0,0,0,0,0,100,0,2049,30000,275340519.37803173,289757022.5351199,0.2180642823324042,0.21136916496749772,0.2888888888888889,success,178910.5502929825,186106.3202696346,0.1637392380820729,36015,993521017.14,391764.39999999997,3.9431918725559814e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,205658.07973036537,NA,NA,NA
0,0,100,0,0,0,0,0,0,0,2050,30000,289757022.5351199,297203146.4157559,0.22366805906224094,0.1967402891366004,0.2,success,186106.3202696346,192312.94964974522,0.13585001536876795,36015,1000525928.1,394400.6,3.941932826758095e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,202087.65035025476,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2025,30000,0,9920726.432999996,0.007466104085763954,0.5918839547984311,0.3777777777777778,success,0,7810.826496783968,0.9410414444088787,36017,513826613.6,245468.1,4.7772554691199824e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,237657.27350321604,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2026,30000,9920726.432999996,20168836.838288993,0.01517858960635812,0.5588911003142775,0.3777777777777778,success,7810.826496783968,15621.652993567935,0.8820828888177574,36017,517367823.88,242727.02000000002,4.6915754864627787e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,227105.3670064321,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2027,30000,20168836.838288993,30755134.886952527,0.02314558714913189,0.5260255018412135,0.3777777777777778,success,15621.652993567935,23432.479490351903,0.8231243332266361,36017,520909034.16,239985.94,4.6070604320962307e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,216553.4605096481,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2028,30000,30755134.886952527,41690780.77122196,0.0313754956108172,0.4932913588276054,0.3777777777777778,success,23432.479490351903,31243.30598713587,0.7641657776355149,36017,524450244.44,237244.86000000002,4.523686708418383e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,206001.55401286413,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2029,30000,41690780.77122196,52987302.96967228,0.03987699105173812,0.46069300930361506,0.3777777777777778,success,31243.30598713587,39054.132483919835,0.7052072220443937,36017,527991454.72,234503.78,4.441431350898663e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,195449.64751608018,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2030,30000,52987302.96967228,64656610.40067145,0.048659035842209424,0.4282349344544,0.3777777777777778,success,39054.132483919835,46864.9589807038,0.6462486664532724,36017,531532665,231762.7,4.3602720069894484e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,184897.74101929623,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2031,30000,64656610.40067145,76711004.9768936,0.057730888110766286,0.39592176334422763,0.3777777777777778,success,46864.9589807038,54675.78547748776,0.5872901108621511,36017,534327666.08,230261.08000000002,4.309360989844856e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,175585.29452251224,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2032,30000,76711004.9768936,89163194.57413109,0.06710211150418553,0.3637582777964864,0.3777777777777778,success,54675.78547748776,62486.61197427173,0.5283315552710299,36017,537122667.16,228759.46000000002,4.2589798194432994e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,166272.8480257283,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2033,30000,89163194.57413109,102026306.4280774,0.0767825852695876,0.3317494174347367,0.3777777777777778,success,62486.61197427173,70297.43847105569,0.46937299967990864,36017,539917668.24,227257.84,4.209120267184535e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,156960.40152894432,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2034,30000,102026306.4280774,115313900.97320394,0.08678251466924794,0.29990028489011605,0.3777777777777778,success,70297.43847105569,78108.26496783966,0.41041444408878736,36017,542712669.3199999,225756.22,4.159774273979354e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,147647.95503216033,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2035,30000,115313900.97320394,129039986.13831966,0.09711244173909707,0.26821615118058983,0.3777777777777778,success,78108.26496783966,85919.09146462362,0.3514558884976662,36017,545507670.4,224254.6,4.1109339459069873e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,138335.5085353764,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2036,30000,129039986.13831966,143219032.11388418,0.1077832564022512,0.23670246126771616,0.3777777777777778,success,85919.09146462362,93729.91796140758,0.2924973329065449,36017,549294890.3,224458.4,4.0863005275255883e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,130728.48203859241,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2037,30000,143219032.11388418,157865986.60664234,0.11880620794928944,0.2053648397967845,0.3777777777777778,success,93729.91796140758,101540.74445819155,0.23353877731542372,36017,553082110.1999999,224662.2,4.062004462931552e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,123121.45554180846,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2038,30000,157865986.60664234,172996290.59766153,0.13019291689737994,0.174209097026379,0.3777777777777778,success,101540.74445819155,109351.57095497551,0.17458022172430243,36017,556869330.1,224866,4.038038869183541e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,115514.42904502449,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2039,30000,172996290.59766153,188625894.62038434,0.1419553872407574,0.14324123495361693,0.3777777777777778,success,109351.57095497551,117162.39745175948,0.11562166613318114,36017,560656550,225069.80000000002,4.014397049316556e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,107907.40254824054,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2040,30000,188625894.62038434,204771275.575857,0.15410601910546637,0.11246745364152058,0.3777777777777778,success,117162.39745175948,124973.22394854344,0.05666311054205997,36017,564443769.9,225273.6,3.991072486102747e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,100300.37605145657,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2041,30000,204771275.575857,221449454.10286027,0.1666576218217107,0.08189415775519204,0.3777777777777778,success,124973.22394854344,132784.05044532742,-0.0022954450490615397,36017,568565030.06,226301.9,3.980228963010944e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,93517.84955467258,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2042,30000,221449454.10286027,238678012.52125466,0.1796234274275911,0.051527963313681285,0.3777777777777778,success,132784.05044532742,140594.87694211138,-0.061254000640182715,36017,572686290.22,227330.2,3.9695415078414063e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,86735.32305788863,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2043,30000,238678012.52125466,256475113.36745605,0.19301710461846555,0.02137570466466778,0.3777777777777778,success,140594.87694211138,148405.70343889535,-0.12021255623130389,36017,576807550.38,228358.5,3.9590067753023995e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,79952.79656110465,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2044,30000,256475113.36745605,274859518.5415821,0.20685277315663889,-0.008555558310696303,0.3777777777777778,success,148405.70343889535,156216.5299356793,-0.1791711118224253,36017,580928810.5400001,229386.80000000002,3.9486215150316684e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,73170.2700643207,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2045,30000,274859518.5415821,293850609.0864543,0.2211450187565719,-0.03825853275518065,0.3777777777777778,success,156216.5299356793,164027.35643246328,-0.23812966741354646,36017,585050070.7,230415.1,3.938382568252888e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,66387.74356753673,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2046,30000,293850609.0864543,313468405.6193072,0.2359089084613027,-0.06772568514726598,0.3777777777777778,success,164027.35643246328,171838.18292924724,-0.29708822300466764,36017,589207683.48,232029.64,3.937994131875166e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,60191.457070752775,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2047,30000,313468405.6193072,333733589.4377443,0.2511600065262896,-0.09694923335922326,0.3777777777777778,success,171838.18292924724,179649.0094260312,-0.35604677859578904,36017,593365296.26,233644.18,3.9376111389167274e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,53995.17057396879,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2048,30000,333733589.4377443,354667524.32218987,0.2669143908274211,-0.1259211384531084,0.3777777777777778,success,179649.0094260312,187459.83592281517,-0.4150053341869102,36017,597522909.0400001,235258.72,3.937233475750317e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,47798.88407718483,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2049,30000,354667524.32218987,376292279.0578221,0.28318866981048996,-0.1546330962060247,0.3777777777777778,success,187459.83592281517,195270.66241959913,-0.4739638897780314,36017,601680521.82,236873.25999999998,3.9368610318893366e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,41602.59758040085,NA,NA,NA
0,0,100,0,0,0,0,0,100,100,2050,30000,376292279.0578221,398630650.6997302,0.30000000000000004,-0.18307652835572036,0.3777777777777778,success,195270.66241959913,203081.4889163831,-0.5329224453691526,36017,605838134.6,238487.8,3.93649369988008e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,35406.31108361689,NA,NA,NA
