id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,year,units,prior_cost,cost,icost,z,diversification,status,prior_reduction98,reduction98,ireduction98,geoid,base_vmt,base_emissions98,base_ef98,total_cost,n_years,max_annual_policies,min_annual_policies,min_total_policies,max_total_policies,max_annual_policy_scale,max_total_cost,max_annual_cost,min_annual_cost,min_total_cost,min_emissions_chg98,min_annual_emissions_chg98,emissions98,effect_emissions98,effect_ef98,effect_vmt,max_abs_diff
1,0,0,100,0,0,0,0,0,100,100,2035,30000,115313900.97320394,129039986.13831966,0.09711244173909707,0.4035787736997678,0.3777777777777778,success,78108.26496783966,85919.09146462362,0.5680360845283509,36109,836304770.6,331213.9,3.9604449435625403e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,245294.8085353764,7810.826496783968,-3.7919303114142267e-6,23497736.33480072,1
1,0,0,100,0,0,0,0,0,100,100,2036,30000,129039986.13831966,143219032.11388418,0.1077832564022512,0.384370776743183,0.3777777777777778,success,85919.09146462362,93729.91796140758,0.5287666376672918,36109,842280334.14,331572.9,3.9366097789585516e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,237842.98203859245,7810.826496783968,-3.7857217360937057e-6,23512999.534606934,1
1,0,0,100,0,0,0,0,0,100,100,2037,30000,143219032.11388418,157865986.60664234,0.11880620794928944,0.36533884822854024,0.3777777777777778,success,93729.91796140758,101540.74445819155,0.4894971908062328,36109,848255897.68,331931.9,3.913110429386246e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,230391.15554180846,7810.826496783968,-3.779559998307036e-6,23528273.820877075,1
1,0,0,100,0,0,0,0,0,100,100,2038,30000,157865986.60664234,172996290.59766153,0.13019291689737994,0.34648879841442354,0.3777777777777778,success,101540.74445819155,109351.57095497551,0.45022774394517384,36109,854231461.22,332290.9,3.889939847514248e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,222939.32904502453,7810.826496783968,-3.7733878521795106e-6,23543514.847755432,1
1,0,0,100,0,0,0,0,0,100,0,2039,30000,172996290.59766153,183416026.61281008,0.13803456379296494,0.32779886591029384,0.2888888888888889,success,109351.57095497551,116547.34093162764,0.41405053442209816,36109,860207024.76,332649.9,3.8670911818327713e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,216102.5590683724,7195.769976652121,-2.3228658579954597e-6,23558767.676353455,1
1,0,0,100,0,0,0,0,0,100,0,2040,30000,183416026.61281008,194179613.91645852,0.14613498503610423,0.3092383205799412,0.2888888888888889,success,116547.34093162764,123743.11090827976,0.3778733248990225,36109,866182588.3,333008.9,3.84455776989901e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,209265.78909172025,7195.769976652121,-2.3190824260943543e-6,23574016.571044922,1
1,0,0,100,0,0,0,0,0,100,0,2041,30000,194179613.91645852,205298399.60112736,0.15450272018026712,0.29081143220010036,0.2888888888888889,success,123743.11090827976,130938.88088493189,0.3416961153759469,36109,872650475.28,334568.5,3.8339347708789116e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,203629.6191150681,7195.769976652121,-2.3027829643140763e-6,23640152.33516693,1
1,0,0,100,0,0,0,0,0,100,0,2042,30000,205298399.60112736,216784105.21339026,0.16314659058418737,0.27252261145013823,0.2888888888888889,success,130938.88088493189,138134.650861584,0.3055189058528712,36109,879118362.26,336128.10000000003,3.823468083818614e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,197993.44913841604,7195.769976652121,-2.2866760568396316e-6,23706162.929534912,1
1,0,0,100,0,0,0,0,0,100,0,2043,30000,216784105.21339026,228648839.11085784,0.172075708711437,0.25437641456184074,0.2888888888888889,success,138134.650861584,145330.4208382361,0.26934169632979565,36109,885586249.24,337687.7,3.813154283840786e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,192357.2791617639,7195.769976652121,-2.2707408869893086e-6,23772055.14907837,1
1,0,0,100,0,0,0,0,0,100,0,2044,30000,228648839.11085784,240905109.22694185,0.18129948773688587,0.23637754812264294,0.2888888888888889,success,145330.4208382361,152526.19081488822,0.23316448680672008,36109,892054136.22,339247.30000000005,3.8029900453971356e-4,20.427116860140032,20,10,0,1,200,100,1225627011.608402,61281350.5804201,10000,0,0,0,186721.10918511183,7195.769976652121,-2.254998271444819e-6,23837815.403938293,1
1,0,0,100,0,0,0,0,0,100,0,2045,30000,240905109.22694185,253565836.25685665,0.19082765147017455,0.21853087403736507,0.2888888888888889,success,152526.19081488822,159721.96079154033,0.1969872772836445,36109,898522023.2,340806.9,3.7929721386933724e-4,21.101211716524645,21,10,0,1,210,100,1329376338.1410527,63303635.14957394,10000,0,0,0,181084.9392084597,7195.769976652121,-2.239443006035735e-6,23903473.019599915,1
1,0,0,100,0,0,0,0,0,100,0,2046,30000,253565836.25685665,266644367.27875862,0.20067024460666175,0.20084141465368643,0.2888888888888889,success,159721.96079154033,166917.73076819244,0.16081006776056894,36109,904928892.7,343189.92000000004,3.7924517911682327e-4,21.79755170316996,22,10,0,1,220,100,1438638412.4092174,65392655.109509885,10000,0,0,0,176272.1892318076,7195.769976652121,-2.2160138307691923e-6,24003557.682037354,1
1,0,0,100,0,0,0,0,0,100,0,2047,30000,266644367.27875862,280154489.8243834,0.21083764331665303,0.18331435805675983,0.2888888888888889,success,166917.73076819244,174113.50074484455,0.12463285823749337,36109,911335762.2,345572.94,3.791938759933808e-4,22.516870909374568,23,10,0,1,230,100,1553664092.7468452,67550612.72812371,10000,0,0,0,171459.43925515545,7195.769976652121,-2.1929749682847444e-6,24103345.87097168,1
1,0,0,100,0,0,0,0,0,100,0,2048,30000,280154489.8243834,294110446.41401374,0.22134056618407405,0.1659550635385481,0.2888888888888889,success,174113.50074484455,181309.27072149666,0.0884556487144178,36109,917742631.7,347955.96,3.791432891762437e-4,23.259927649383926,24,10,0,1,240,100,1674714790.7556427,69779782.94815178,10000,0,0,0,166646.68927850336,7195.769976652121,-2.170342031093675e-6,24202896.237373352,1
1,0,0,100,0,0,0,0,0,100,0,2049,30000,294110446.41401374,308526949.5711019,0.23219008550611994,0.14876906724764885,0.2888888888888889,success,181309.27072149666,188505.04069814878,0.05227843919134223,36109,924149501.2,350338.98,3.790934037675591e-4,24.027505261813594,25,10,0,1,250,100,1802062894.6360195,72082515.78544079,10000,0,0,0,161833.9393018512,7195.769976652121,-2.1480994066847003e-6,24302141.547203064,1
1,0,0,100,0,0,0,0,0,100,0,2050,30000,308526949.5711019,323419197.332374,0.24339763896579333,0.1317620880255633,0.2888888888888889,success,188505.04069814878,195700.8106748009,0.01610122966826666,36109,930556370.7,352722,3.790442052797608e-4,24.82041293545344,26,10,0,1,260,100,1935992208.9653683,74461238.80636032,10000,0,0,0,157021.1893251991,7195.769976652121,-2.1262262783761088e-6,24401129.364967346,1
2,0,0,100,0,0,0,0,0,100,100,2025,30000,0,9920726.432999996,0.007466104085763954,0.6041896477547201,0.3777777777777778,success,0,7810.826496783968,0.960730553138941,36109,787066250.4,362027,4.5997017381448123e-4,11.023029369999996,1,10,0,1,10,100,33069088.10999999,33069088.10999999,10000,0,0,0,354216.173503216,7810.826496783968,-3.3154104461807776e-6,24785090.0888443,0.5
2,0,0,100,0,0,0,0,0,100,100,2026,30000,9920726.432999996,20168836.838288993,0.01517858960635812,0.5835024862268553,0.3777777777777778,success,7810.826496783968,15621.652993567935,0.9214611062778819,36109,792534838.66,358029.76,4.517527085690626e-4,11.386789339209997,2,10,0,1,20,100,68320736.03525998,34160368.01762999,10000,0,0,0,342408.1070064321,7810.826496783968,-3.3714437491783045e-6,24620643.138885498,0.5
2,0,0,100,0,0,0,0,0,100,100,2027,30000,20168836.838288993,30755134.886952527,0.02314558714913189,0.5629425807100802,0.3777777777777778,success,15621.652993567935,23432.479490351903,0.8821916594168229,36109,798003426.92,354032.52,4.4364786924090726e-4,11.762553387403925,3,10,0,1,30,100,105862980.48663533,35287660.162211776,10000,0,0,0,330600.0405096481,7810.826496783968,-3.429069528326778e-6,24455442.309379578,0.5
2,0,0,100,0,0,0,0,0,100,100,2028,30000,30755134.886952527,41690780.77122196,0.0313754956108172,0.5425141306527611,0.3777777777777778,success,23432.479490351903,31243.30598713587,0.8429222125557638,36109,803472015.1800001,350035.27999999997,4.356533561677096e-4,12.150717649188254,4,10,0,1,40,100,145808611.79025903,36452152.94756476,10000,0,0,0,318791.9740128641,7810.826496783968,-3.4883658461826172e-6,24289494.037628174,0.5
2,0,0,100,0,0,0,0,0,100,100,2029,30000,41690780.77122196,52987302.96967228,0.03987699105173812,0.5222214740850596,0.3777777777777778,success,31243.30598713587,39054.132483919835,0.8036527656947049,36109,808940603.44,346038.04,4.2776693187173657e-4,12.551691331611465,5,10,0,1,50,100,188275369.97417197,37655073.99483439,10000,0,0,0,306983.90751608013,7810.826496783968,-3.5493847444501014e-6,24122810.84060669,0.5
2,0,0,100,0,0,0,0,0,100,100,2030,30000,52987302.96967228,64656610.40067145,0.048659035842209424,0.5020690921921334,0.3777777777777778,success,39054.132483919835,46864.9589807038,0.7643833188336459,36109,814409191.7,342040.8,4.199864189720441e-4,12.965897145554644,6,10,0,1,60,100,233386148.61998358,38897691.43666393,10000,0,0,0,295175.8410192962,7810.826496783968,-3.6121886731743658e-6,23955332.279205322,0.5
2,0,0,100,0,0,0,0,0,100,100,2031,30000,64656610.40067145,76711004.9768936,0.057730888110766286,0.4820616140382499,0.3777777777777778,success,46864.9589807038,54675.78547748776,0.7251138719725869,36109,818788307.48,339875.42,4.15095595400038e-4,13.393771751357946,7,10,0,1,70,100,281269206.7785169,40181315.254073836,10000,0,0,0,285199.6345225122,7810.826496783968,-3.6469889608259365e-6,23864279.15096283,0.5
2,0,0,100,0,0,0,0,0,100,100,2032,30000,76711004.9768936,89163194.57413109,0.06710211150418553,0.4622038214467977,0.3777777777777778,success,54675.78547748776,62486.61197427173,0.6858444251115279,36109,823167423.26,337710.04,4.102568085876902e-4,13.835766219152756,8,10,0,1,80,100,332058389.25966614,41507298.65745827,10000,0,0,0,275223.42802572827,7810.826496783968,-3.6823460947132958e-6,23772994.995117188,0.5
2,0,0,100,0,0,0,0,0,100,100,2033,30000,89163194.57413109,102026306.4280774,0.0767825852695876,0.4425006540413368,0.3777777777777778,success,62486.61197427173,70297.43847105569,0.6465749782504688,36109,827546539.0400001,335544.66000000003,4.054692324485466e-4,14.292346504384795,9,10,0,1,90,100,385893355.6183895,42877039.51315439,10000,0,0,0,265247.2215289443,7810.826496783968,-3.7182808915181553e-6,23681483.030319214,0.5
2,0,0,100,0,0,0,0,0,100,100,2034,30000,102026306.4280774,115313900.97320394,0.08678251466924794,0.4229572144530051,0.3777777777777778,success,70297.43847105569,78108.26496783966,0.6073055313894098,36109,831925654.82,333379.28,4.0073205828966986e-4,14.763993939029493,10,10,0,1,100,100,442919818.1708848,44291981.81708848,10000,0,0,0,255271.0150321604,7810.826496783968,-3.754803759581371e-6,23589719.653129578,0.5
2,0,0,100,0,0,0,0,0,100,100,2035,30000,115313900.97320394,129039986.13831966,0.09711244173909707,0.4035787736997678,0.3777777777777778,success,78108.26496783966,85919.09146462362,0.5680360845283509,36109,836304770.6,331213.9,3.9604449435625403e-4,15.251205739017465,11,10,0,1,110,100,503289789.38757634,45753617.21705239,10000,0,0,0,245294.8085353764,7810.826496783968,-3.7919303114142267e-6,23497736.33480072,0.5
2,0,0,100,0,0,0,0,0,100,100,2036,30000,129039986.13831966,143219032.11388418,0.1077832564022512,0.384370776743183,0.3777777777777778,success,85919.09146462362,93729.91796140758,0.5287666376672918,36109,842280334.14,331572.9,3.9366097789585516e-4,15.75449552840504,12,10,0,1,120,100,567161839.0225815,47263486.585215114,10000,0,0,0,237842.98203859245,7810.826496783968,-3.7857217360937057e-6,23512999.534606934,0.5
2,0,0,100,0,0,0,0,0,100,100,2037,30000,143219032.11388418,157865986.60664234,0.11880620794928944,0.36533884822854024,0.3777777777777778,success,93729.91796140758,101540.74445819155,0.4894971908062328,36109,848255897.68,331931.9,3.913110429386246e-4,16.274393880842407,13,10,0,1,130,100,634701361.3528539,48823181.64252722,10000,0,0,0,230391.15554180846,7810.826496783968,-3.779559998307036e-6,23528273.820877075,0.5
2,0,0,100,0,0,0,0,0,100,100,2038,30000,157865986.60664234,172996290.59766153,0.13019291689737994,0.34648879841442354,0.3777777777777778,success,101540.74445819155,109351.57095497551,0.45022774394517384,36109,854231461.22,332290.9,3.889939847514248e-4,16.811448878910202,14,10,0,1,140,100,706080852.9142284,50434346.636730604,10000,0,0,0,222939.32904502453,7810.826496783968,-3.7733878521795106e-6,23543514.847755432,0.5
2,0,0,100,0,0,0,0,0,100,0,2039,30000,172996290.59766153,183416026.61281008,0.13803456379296494,0.32779886591029384,0.2888888888888889,success,109351.57095497551,116547.34093162764,0.41405053442209816,36109,860207024.76,332649.9,3.8670911818327713e-4,17.36622669191424,15,10,0,1,150,100,781480201.1361407,52098680.075742714,10000,0,0,0,216102.5590683724,7195.769976652121,-2.3228658579954597e-6,23558767.676353455,0.5
2,0,0,100,0,0,0,0,0,100,0,2040,30000,183416026.61281008,194179613.91645852,0.14613498503610423,0.3092383205799412,0.2888888888888889,success,116547.34093162764,123743.11090827976,0.3778733248990225,36109,866182588.3,333008.9,3.84455776989901e-4,17.939312172747407,16,10,0,1,160,100,861086984.2918755,53817936.51824222,10000,0,0,0,209265.78909172025,7195.769976652121,-2.3190824260943543e-6,23574016.571044922,0.5
2,0,0,100,0,0,0,0,0,100,0,2041,30000,194179613.91645852,205298399.60112736,0.15450272018026712,0.29081143220010036,0.2888888888888889,success,123743.11090827976,130938.88088493189,0.3416961153759469,36109,872650475.28,334568.5,3.8339347708789116e-4,18.53130947444807,17,10,0,1,170,100,945096783.1968515,55593928.4233442,10000,0,0,0,203629.6191150681,7195.769976652121,-2.3027829643140763e-6,23640152.33516693,0.5
2,0,0,100,0,0,0,0,0,100,0,2042,30000,205298399.60112736,216784105.21339026,0.16314659058418737,0.27252261145013823,0.2888888888888889,success,130938.88088493189,138134.650861584,0.3055189058528712,36109,879118362.26,336128.10000000003,3.823468083818614e-4,19.142842687104856,18,10,0,1,180,100,1033713505.1036623,57428528.06131457,10000,0,0,0,197993.44913841604,7195.769976652121,-2.2866760568396316e-6,23706162.929534912,0.5
2,0,0,100,0,0,0,0,0,100,0,2043,30000,216784105.21339026,228648839.11085784,0.172075708711437,0.25437641456184074,0.2888888888888889,success,138134.650861584,145330.4208382361,0.26934169632979565,36109,885586249.24,337687.7,3.813154283840786e-4,19.774556495779315,19,10,0,1,190,100,1127149720.2594209,59323669.48733795,10000,0,0,0,192357.2791617639,7195.769976652121,-2.2707408869893086e-6,23772055.14907837,0.5
